,Service,Type,Rating,Hires,Price,Zip Code
0,Super Clean Pro Window Washing,127,5,43,125,94108
1,JG Services,127,5,47,150,94108
2,UA Mobile Wash,127,5,26,126,94108
3,Dirty Window,127,4.5,290,99,94108
4,Solar-Klean LLC,127,5,105,149,94108
5,HomeSmiles,127,5,19,195,94108
6,Energy Green Clean,127,5,390,124,94108
7,Franco's Roofing and Rain Gutter Service,127,4.5,99,200,94108
8,Commercial Cleaning Pros,127,5,132,,94108
9,SV Power Washing,127,5,2,,94108
10,OVR WINDOWS AND GUTTERS PROFESSIONAL CLEANER,127,5,,129,94108
11,Teodor's Window & Solar Panel Cleaning,127,5,122,250,94108
12,Redeemed Metal specialty,127,5,,375,94108
13,SLON Power Washing,127,,,,94108
