,Service,Type,Rating,Hires,Price,Zip Code
0,Ray Construction Inc,66,5,9,,55102
1,Cosmic Concrete Coatings,66,5,5,,55102
2,Winston & Steels Corp,66,5,3,,55102
3,Quick Floors,66,5,30,,55102
4,agnes pomroy Interior design,66,5,,75/on-site,55102
5,Excel Flooring,66,5,2,,55102
6,Higuera Handyman Construction,66,5,6,40/on-site,55102
7,"TruNorth Property Solutions, LLC",66,5,35,,55102
8,MOUNTAIN Empire,66,4.5,7,,55102
9,PHB Construction LLC,66,4.5,105,50/on-site,55102
10,Independence Flooring,66,5,,,55102
11,Statler Handyman Services,66,5,25,50/on-site,55102
12,Beast and beauty flooring carpet shop,66,4.5,7,,55102
13,Tile & More,66,5,4,,55102
14,XPRES KITCHEN & BATH,66,4,65,,55102
15,Tec Tile LLC,66,5,45,,55102
