,Service,Type,Rating,Hires,Price,Zip Code
0,Dross Berman LLC,341,4.5,9,,20001
1,"The Bhatia Law Firm, P.C.",341,5,10,,20001
2,Law Office of Laurence L. Socci,341,5,,,20001
3,"Roger Gelb, Esquire",341,5,66,,20001
4,The Law Office of Emily Mapp Brannon,341,5,2,,20001
5,"Oropeza law firm, pllc",341,5,,,20001
6,Accident Injury Pro- Baltimore MD,341,5,,,20001
7,Mosaic Law Firm,341,5,,,20001
8,Pinder Plotkin,341,,,,20001
9,"Ackerman & Falcon, LLP",341,,,,20001
10,"Gore & Kuperman, PLLC",341,3.5,2,,20001
11,"Becker, Kellogg & Berry, P.C.",341,5,,,20001
