,Service,Type,Rating,Hires,Price,Zip Code
0,Elusions Event Planning,376,5,80,"1,000",06604
1,"Elaborate Wedding & Event Planner, LLC",376,5,28,550,06604
2,Eleni Vera,376,4,15,800,06604
3,Events by XO,376,5,5,450,06604
4,Exquisite Weddings & Eventz,376,5,4,600,06604
5,Beautiful Days With Brandi,376,4.5,32,"1,250",06604
6,Renegade Outpost,376,4.5,278,500,06604
7,Wedding Hairstyles by Vera,376,5,55,,06604
8,Ceremonies By Kristi,376,5,19,200,06604
9,Aleksandra Artistry,376,5,48,,06604
10,Carraway Creations LLC,376,5,3,,06604
11,Fashion4Brides - Day of Coordination,376,5,2,500,06604
12,A. Merisier Event Coordination & Design,376,5,7,"4,000",06604
13,Designs By Mimi,376,5,53,600,06604
14,CEOBeauty Makeup and Hair Artistry,376,5,200,200,06604
15,BarBelles,376,5,2,,06604
16,Blinkedtobeauty,376,5,2,120,06604
17,Makeup by Lyds,376,5,16,,06604
18,"Maryland Notary & Consultants, LLC",376,5,5,300,06604
19,Simply Elegant Event Decor & Planner,376,,,900,06604
20,ChicCreativeConcepts by Tish,376,5,,,06604
21,TexturesStyles Calling All Crowns,376,5,21,120,06604
22,PHIN Events + Catering,376,,,"2,010",06604
23,Something Special by Gabrielle,376,5,14,300,06604
24,"Hopson’s Event and Wedding Connection, LLC",376,5,,850,06604
25,"Creative Images, Inc.",376,,2,,06604
26,POSH EVENTS,376,,,,06604
27,Hair by Christine,376,5,,,06604
28,Actualité Event & Design,376,5,20,,06604
29,Sweet As Lace Weddings & Events,376,5,2,,06604
