,Service,Type,Rating,Hires,Price,Zip Code
0,Magical Awakenings with Dan Liss,427,5,115,150/hour,80202
1,🔮 Psychic & Tarot 🔮 The Star Whisperer,427,5,74,44,80202
2,"Robin Wells: Tarot, Reiki, Coaching",427,5,5,25,80202
3,Rand’s Readings | Tarot for the Non-Traditional,427,5,,20/hour,80202
4,Dhyana Eagleton,427,5,4,20,80202
5,Natalia's Psychic Studio,427,5,6,35,80202
6,Psychic Connection Co,427,5,47,25,80202
7,Eye of the Wise Mind Tarot,427,5,5,30,80202
8,"Pixye Dust, Reiki Master/Tarot Card Reader",427,5,27,33,80202
9,The Tarot Cards,427,5,,30,80202
10,Psychic Medium Kevin Kas,427,5,40,35,80202
11,Spiritual Psychic Trey Leon,427,5,26,30,80202
12,Scorpio_Sun_and_Moon,427,5,44,33,80202
13,Sync with Divinities,427,5,,25,80202
14,Mackenzie Iglesias,427,5,5,33,80202
15,"Transformation Time With Lilly, L.L.C.",427,5,141,75,80202
16,Smileys Tarrot Reading,427,4.5,21,40,80202
17,Soul Timeless Tarot,427,5,29,25,80202
18,Samantha Of Seraphim Healing✨,427,5,11,29,80202
19,Jewel Consultancy,427,5,3,35,80202
20,THEBLCKEMPRESS,427,5,,30,80202
21,Sharon Bluewater,427,5,,,80202
22,Guiding Tarot by April,427,5,26,25,80202
23,Mystic Sophie,427,5,,,80202
24,Spiritual Insight,427,5,,40,80202
25,Blue Goddess Tarot,427,5,10,25,80202
26,Cayli McGuire,427,5,11,30,80202
27,"Purple Healing, Llc",427,5,55,50,80202
28,Pharaoh Essentials,427,5,13,50,80202
29,Five Star Virgo,427,5,63,30,80202
