,Service,Type,Rating,Hires,Price,Zip Code
0,"Moonlit Media | Brand Identity, Logos & Websites",324,5,421,195/logo,55102
1,Dekree Studio,324,5,112,500/logo,55102
2,Websites Lead Gen LLC,324,5,25,100/logo,55102
3,Ansari Designs and Visuals,324,5,,150/logo,55102
4,Ctrell Designs,324,5,145,,55102
5,"Spark Creative | Logo, Graphic, Website",324,5,1234,198/logo,55102
6,Derek Fullmer,324,5,42,200/logo,55102
7,Plum Creative Consulting LLC,324,5,30,298/logo,55102
8,CloudKarma Designs,324,5,24,275/logo,55102
9,BaillieBK Design & Creative,324,5,25,150/logo,55102
10,Marketing that Works! Designs that Impress!,324,5,129,199/logo,55102
11,xxDarkMagickxx Designs,324,5,2,50/logo,55102
12,CoCreative Design & Print,324,5,,,55102
13,NightOwLogos,324,5,9,125/logo,55102
14,High Crown Marketing,324,5,2,75/logo,55102
15,"Gineva DesignGroup, Inc.",324,5,16,200/logo,55102
16,Instinctive Branding: Digital Marketing Agency,324,5,9,750/logo,55102
17,Mike Dro Design Co,324,5,,,55102
18,Graphics by G,324,5,66,250/logo,55102
19,A&B Consulting Group,324,5,2,250/logo,55102
20,Julie Luksik Design,324,5,14,250/logo,55102
21,"Savvy Graphics, Inc. & Photography by Kimberly",324,5,55,,55102
22,ML.Graphics - Imagination to Creation,324,5,8,200/logo,55102
23,Trilogy Productions,324,5,19,300/logo,55102
24,Logozigner,324,5,38,249/logo,55102
25,Crosscheck Designs - Web Design & Development,324,5,220,50/hour,55102
26,Jjonesgraphics,324,5,16,250/logo,55102
27,Creation Graphics 7,324,5,27,129/logo,55102
28,Mochi Media Studio,324,5,15,150/logo,55102
29,Glacier Media Marketing,324,4.5,89,300/logo,55102
