,Service,Type,Rating,Hires,Price,Zip Code
0,Spectacular Carpet and Floors Inc.,53,5,54,,60176
1,Hector's carpeting,53,5,236,,60176
2,Fernando’s carpet and flooring services,53,5,72,,60176
