,Service,Type,Rating,Hires,Price,Zip Code
0,GenZ Math Tutoring,33,5,39,40/hour,58102
1,Ms. Medlock Teaches,33,5,5,45/hour,58102
2,Amikka Test Prep (Ivy Grad + No Contracts),33,5,335,60/hour,58102
3,Tutor Revolution® LLC,33,5,89,60/hour,58102
4,"Columbia Junior, Multiple Ivy Acceptances, ACT- 36",33,5,95,75/hour,58102
5,Flatirons Tutoring,33,5,,100/hour,58102
6,5-Star Reviews MATH/CALCULUS Teacher,33,5,30,130/hour,58102
7,TutorWithTheBest,33,5,216,60/hour,58102
8,Robert DeMars - Transcend Educational Group,33,5,,120/hour,58102
9,Learning with Ms. M,33,5,,60/hour,58102
10,Physics & Math Tutoring,33,5,65,60/hour,58102
11,Jenny's Tutoring,33,5,44,45/hour,58102
12,"My Education Connections, LLC",33,5,8,60/hour,58102
13,Club Z! Tutoring,33,5,,,58102
14,"Work Smart, Be Smart Tutoring LLC",33,5,14,35/hour,58102
15,"For the Love of Teaching- Math, Stat &more",33,4.5,10,40/hour,58102
16,Harvard Grad/15 Yrs Exp: SAT/ACT/College Admission,33,5,60,495/hour,58102
17,Bill Knows Math,33,5,174,40/hour,58102
18,Aji Singh,33,5,27,60/hour,58102
19,"Private Math, Chemistry, & Physics Teacher",33,5,195,60/hour,58102
20,Alexander Blake,33,5,78,68/hour,58102
21,Jenna at Empowered Learning,33,5,,125/hour,58102
22,Teachers Tutors Too,33,5,,,58102
23,Mathman Tutoring,33,5,18,70/hour,58102
24,Linda Stark Tutoring,33,5,8,45/hour,58102
25,Daniel Rudy,33,5,9,40/hour,58102
26,Mastering It with Mark - SAT/ACT/Math/English,33,5,85,80/hour,58102
27,Math/Science/GRE Tutoring,33,5,4,60/hour,58102
28,Melissa the Math Tutor,33,5,8,40/hour,58102
29,Tutoring with Patience,33,5,16,40/hour,58102
