,Service,Type,Rating,Hires,Price,Zip Code
0,Alithea Design,403,5,103,,97301
1,"Laura Powers Jewelry Stylist, Inc.",403,5,6,,97301
2,Bespoke Fine Jewelry,403,5,18,,97301
3,Gold 'N I,403,5,246,,97301
4,D&D Solutions,403,5,4,,97301
5,Princess Jewelers,403,5,4,,97301
6,MR Jewelers,403,5,3,,97301
7,Affordable Lawn Care /Affordable Power Wash,403,4.5,63,,97301
8,Tompson,403,5,6,,97301
9,Kaya’s bling,403,5,,,97301
10,Baguette Atelier - St. Louis,403,4,,,97301
11,Amy's Handmade Gifts,403,,,,97301
12,Mugggang LLC,403,4,,,97301
13,Milestone,403,,,,97301
14,Handmade Designs by Adria,403,,,,97301
