,Service,Type,Rating,Hires,Price,Zip Code
0,Alpha Moving Co,173,5,159,120/hour,48226
1,"SunLight Movers, LLC",173,4,22,400/hour,48226
2,JeffStarMoversLLC,173,4.5,7,175/hour,48226
3,Top Notch Moving Solutions Inc.,173,4.5,121,85/hour,48226
