,Service,Type,Rating,Hires,Price,Zip Code
0,Jazz Kings Music,409,5,13,125/hour,48226
1,Day Party Experience,409,5,4,100/hour,48226
2,Jarrod Champion,409,5,50,200/hour,48226
3,Nick and Keelan,409,5,11,200/hour,48226
4,Dylan Holmes,409,5,3,200/hour,48226
5,Denisa Grecu Music,409,5,28,250/hour,48226
6,The Vintage,409,5,3,500/hour,48226
7,DTour Band,409,5,2,,48226
8,Svetlana Tsivinskaya,409,5,4,200/hour,48226
9,The Groove Party,409,5,4,800/hour,48226
10,Denise Davis and the Motor City Sensations,409,5,4,800/hour,48226
11,Music Maker studio,409,,,,48226
12,Perfect Choice Entertainment,409,,,"1,125/hour",48226
13,Travis Root Music,409,5,,100/hour,48226
