,Service,Type,Rating,Hires,Price,Zip Code
0,Elite Appliance Repair,37,5,63,78/service,43215
1,Lockbusters Columbus LLC,37,5,42,50/service,43215
2,Blue Dragon Appliance Repair,37,5,32,79/service,43215
3,MVP Home Inspections Plus,37,5,,,43215
