,Service,Type,Rating,Hires,Price,Zip Code
0,"HI-TECH INSTALLS ,LLC.",272,5,547,450/service,78701
1,Guardian IT LLC,272,5,2,50/service,78701
2,Digital Fire Team LLC,272,5,17,,78701
3,Simple AV,272,3.5,2,,78701
