,Service,Type,Rating,Hires,Price,Zip Code
0,Nola-Boy Plumbing & Repairs,187,5,57,85/service,70114
1,Saia Plumbing Inc,187,4.5,96,80/service,70114
2,D3 drain cleaning,187,5,,297/service,70114
3,JM Home Services LLC,187,5,16,75/service,70114
4,Divine Way Drain Cleaning Services LLC,187,5,12,,70114
5,D Y C AIR CONDITION AND APPLIANCES LLC,187,5,50,,70114
