,Service,Type,Rating,Hires,Price,Zip Code
0,Legend Pest and Wildlife Solutions,241,5,540,,30303
1,Bigham Pest Services,241,5,266,,30303
2,Bgspestcontrol,241,5,,,30303
3,Alert Exterminators,241,5,60,,30303
4,120 Pest LLC,241,5,26,75,30303
5,One Shot Pest Central,241,5,285,,30303
