,Service,Type,Rating,Hires,Price,Zip Code
0,"Chris McGuigan, Wedding Officiant",24,5,166,219,19103
1,One Love Weddings by Dave,24,5,514,285,19103
2,Brandy's Blessings,24,5,130,100,19103
3,Anita Getz,24,5,39,275,19103
4,Memories by McCusker,24,5,88,325,19103
5,Hayduk Wedding Services Affiliated with The Chu...,24,5,228,300,19103
6,Joe Ties Knots!,24,5,12,250,19103
7,Ceremonies By Laura,24,5,10,400,19103
8,2Become1 Wedding Services LVPA,24,5,6,300,19103
9,Reverend Lisa Bruecks,24,5,196,295,19103
10,Dr Freeman O. Ileyemi/Wordhouse ICC,24,5,42,250,19103
11,"Timothy Thomson, Officiant For Your Wedding!",24,4.5,25,250,19103
12,"Joseph K., DD - Wedding Officiant & Public Speaker",24,5,384,250,19103
13,"Minister Derrick Bean, Wedding Officiant",24,5,49,250,19103
14,Love is Love Ceremonies,24,5,9,350,19103
15,B Sharp Ideas,24,5,46,300,19103
16,KJG Officiant,24,5,14,300,19103
17,"""I Do"" Weddings with Nick Blank",24,5,,250,19103
18,Rev. Jamie Dee,24,5,105,295,19103
19,Poemsbytia Weddings,24,5,,300,19103
20,Landes Lifecycle Ceremonies,24,5,6,300,19103
21,TJM Wedding Services,24,5,3,250,19103
22,Kimberly's Blessings,24,5,408,325,19103
23,Reverend Patricia West CLC CHHP RMT,24,5,2,150,19103
24,The Event Spot LLC,24,4.5,13,275,19103
25,Weddings by Owen,24,5,19,250,19103
26,Brown and Associates Ministries,24,5,23,,19103
27,Connecting Hearts,24,5,,399,19103
28,Pike Creek Reiki & Healing Arts Center,24,5,68,350,19103
29,Perfect Promises Pittsburgh.Philadelphia,24,5,,,19103
