,Service,Type,Rating,Hires,Price,Zip Code
0,M.P. Solutions LLC,110,5,117,125/hour,08608
1,ANT MOVERS LLC,110,4,147,105/hour,08608
2,"My ASAP Movings, LLC",110,5,83,120/hour,08608
3,October Ocean LLC,110,5,262,,08608
4,Flash & Dash Moving & Storage,110,4,29,140/hour,08608
5,Jersey Moving Pro,110,4,33,,08608
6,Georges Moving Cleaning Company,110,5,266,150/hour,08608
7,Zip To Zip Moving,110,5,106,160/hour,08608
8,Greater Philadelphia Moving and Home Services,110,4.5,10,,08608
9,Ample Moving,110,4.5,340,,08608
10,keira moving,110,5,,110/hour,08608
11,247 Moving & Freight Inc.,110,5,13,,08608
12,Pego Moving,110,5,14,110/hour,08608
13,Moving Solutions Philadelphia,110,5,,,08608
14,B&N Piano: Professional Piano Movers Fully Insured,110,5,102,195-$525,08608
15,Daddy's Moving LLC,110,5,206,,08608
16,Atlantic Group USA,110,5,,,08608
17,Progeny Transportation,110,5,,85/hour,08608
18,PRO TRI STATE MOVERS,110,4.5,14,,08608
19,1st Moving Corp.,110,5,100,,08608
20,MEGA MOVE,110,5,5,150/hour,08608
21,8 Ball Pool Table Service,110,4.5,39,275-$375,08608
22,New Beginning’s Moving & Hauling,110,5,138,300/hour,08608
23,Junk removal/Handyman,110,5,4,150/hour,08608
