,Service,Type,Rating,Hires,Price,Zip Code
0,D.M.Cleaning,52,4.5,74,86,19103
1,J&J Steam Cleaning,52,5,153,100,19103
2,Phenomenalcleaningllc,52,5,18,,19103
3,IBTL. InBetweenTheLinesCleaningService,52,5,47,84,19103
4,Tell me where -LLC-Moving&Cleaning,52,5,15,50,19103
5,Metro Wash Philly,52,5,30,90,19103
6,Get Maid Savvy,52,4.5,34,105,19103
7,Ultra Clean We Scream Cleaning Services,52,4.5,8,,19103
8,LNS Home Improvements LLC.,52,5,,55,19103
9,Fran Cleaning Services,52,5,,100,19103
10,U GOT A GUY HOME SERVICES,52,5,6,50,19103
11,Opulently Clean LLc,52,5,,,19103
12,Supreme Steamers,52,5,,,19103
