,Service,Type,Rating,Hires,Price,Zip Code
0,Great Scott Magic Show,407,5,153,300,07102
1,Zach Alexander - Rated the #1 Magic Show,407,5,302,550,07102
2,Devonte Magic,407,5,42,"1,000",07102
3,Joolie Bagoolie Kids' Entertainment,407,5,143,175,07102
4,Tom Yurasits Productions,407,5,26,,07102
5,Kristoff the Magician NYC,407,5,6,750,07102
6,The Amazing Carson,407,5,58,225,07102
7,George The Magician & Bubble Extraordinaire,407,5,356,250,07102
8,Will Coile - MAGIC & MINDREADING,407,5,12,300,07102
9,Sha'king Branch Magic,407,5,25,500,07102
10,Amazing Ivan: Guinness World Record Holder,407,5,15,350,07102
11,Alain HM,407,5,38,350,07102
12,"Mentalist, Mindreader, and Magician",407,5,6,600,07102
13,Henry Carlyle,407,5,13,450,07102
14,Daniel GreenWolf: Celtic Magician,407,5,7,500,07102
15,Alexander Morgan: Magician & Mentalist,407,5,,,07102
16,Eric Walton,407,5,,,07102
17,Richard Torres | Magician Mentalist,407,5,10,650,07102
18,"Sean ""The Prankster"" Magician",407,5,37,200,07102
19,"Magic by Mark (Now, fully vaxxed!)",407,5,100,250,07102
20,Fred Berthelot - Architect of The Mind (Mentalist),407,5,,750,07102
21,Gemini Comedy Entertainment Inc.,407,5,2,400,07102
22,Jason Ladanye,407,5,16,,07102
23,Linda Hung,407,5,,250,07102
24,Magical Entertainer Brent Kessler,407,5,19,500,07102
25,Magical Entertainment by Lou Angelucci,407,5,410,225,07102
