,Service,Type,Rating,Hires,Price,Zip Code
0,"SeaTown Electric, Heating and Air",190,4.5,200,,98105
1,Danika Plumbing LLC,190,4,363,,98105
2,Knockout Plumbing & Mechanical LLC,190,5,42,40/service,98105
3,Zoom Drain,190,4.5,21,,98105
4,1ST PROSERVICE LLC,190,5,187,,98105
5,DrainFlo LLC,190,5,88,,98105
6,All City Sewer Repair,190,5,8,35/service,98105
7,PNW Green Plumbing,190,5,114,150/on-site,98105
8,DISTINGUISHED Properties LLC,190,5,310,,98105
9,"Pipe Right Plumbing and Sewer, LLC",190,5,20,,98105
10,Tubbs Sewer & Drain,190,,,,98105
11,Jafco Plumbing and Sewer,190,4.5,34,,98105
