,Service,Type,Rating,Hires,Price,Zip Code
0,S&S Pest Management,175,5,128,50,95814
1,Proserv Pest Management,175,5,85,50,95814
2,Hawx Pest Control,175,4.5,5,75,95814
3,Eagle Pest Control,175,5,5,,95814
4,Bear's Pest Protection,175,5,5,69,95814
5,Wildlife and Rodent Removal,175,5,12,,95814
6,Absolute Clean,175,5,12,,95814
7,Zepol Labs,175,5,96,79,95814
8,HALO Termite (Sacramento),175,5,11,65,95814
9,Fast Action Pest Control,175,4.5,39,,95814
10,Barrier Pest Solutions,175,5,26,,95814
11,Official pest prevention,175,3,2,49,95814
