,Service,Type,Rating,Hires,Price,Zip Code
0,Tax Genius,22,5,114,249,06604
1,"Mosaic Consulting & Tax, PC",22,5,134,250,06604
2,Who's Your Tax Man? LLC,22,4.5,211,225,06604
3,"Steve Shapiro, EA",22,4.5,56,179,06604
4,ND Accounting and Tax Services LLC,22,5,13,200,06604
5,Michael Verderosa CPA P.C.,22,5,33,200,06604
6,KW Financial Services LLC,22,5,33,295,06604
7,Tax Max,22,5,14,160,06604
8,Elevated Bookkeeping - Remote Tax and Bookkeeping,22,5,2,169,06604
9,David Beck CPA,22,4.5,382,350,06604
10,Synde Murray,22,5,,175,06604
11,DH Financial,22,5,8,150,06604
12,Nexus Square,22,5,24,225,06604
13,Bourque CPAs + Advisors,22,5,2,400,06604
14,Thomas Hawbaker CPA PLLC,22,5,3,,06604
15,Hunter Tax and Bookkeeping,22,5,4,100,06604
16,"Sabu Syriac CPA,MBA",22,5,85,350,06604
17,Daleyn Accountancy,22,5,45,370,06604
18,GALACEY ACCOUNTING & BOOKKEEPING,22,5,30,185,06604
19,"Sunrise Tax and Accounting, LLC",22,5,106,150,06604
20,Top's Noble Tax Services,22,4.5,46,199,06604
21,Ambassadors Financial Services,22,5,2,125,06604
22,K.A.A. Data Accounting and Tax Services,22,5,,129,06604
23,"Robin L Jordan, CPA, LLC",22,4.5,7,,06604
24,"Michael A. Brunson, CFO",22,5,,175,06604
25,Purpose & Passion Tax Company,22,5,2,300,06604
26,Dyrect Professional Services LLC,22,5,7,225,06604
27,Tax and Accounting Services Co.,22,5,24,299,06604
28,Larry the Tax Man,22,4.5,155,500,06604
29,Williams Business Solutions,22,5,71,225,06604
