,Service,Type,Rating,Hires,Price,Zip Code
0,LawnStarter Lawn Care,107,4,370,29,50309
1,Lawn Love Lawn Care,107,3,207,35,50309
2,MAC Exteriors,107,5,17,45,50309
3,Morales landscape,107,5,6,,50309
4,Fresh Cut Lawn Care LLC,107,5,,35,50309
5,KR Property Management,107,5,17,,50309
6,Trusted Turf LLC,107,5,,40,50309
7,True Grit Lawn and Landscape LLC,107,4.5,46,20,50309
