,Service,Type,Rating,Hires,Price,Zip Code
0,Triumph Photobooth,27,5,769,275,90013
1,Top Prop Photo Booth,27,5,83,250,90013
2,Tag Me Photobooth,27,5,158,299,90013
3,Crystal Note DJ Company,27,5,32,90,90013
4,AZQ Photobooth,27,5,2,550,90013
5,Aesthetic Visuals OC,27,5,3,165,90013
6,Party Shakers LA,27,5,,,90013
7,Fun Photos,27,5,2,250,90013
8,Up Photo Mirror Me,27,5,,350,90013
9,PicStand Photobooth,27,5,,,90013
10,CamperSnaps,27,5,,400,90013
11,Caught Up In The Moment Photo Booth Services,27,4.5,71,314,90013
12,Snapthat Pixels,27,5,89,189,90013
