,Service,Type,Rating,Hires,Price,Zip Code
0,American Landscape Pros,174,5,17,,27601
1,JWatson Irrigation & Lighting,174,5,78,80/on-site,27601
2,Triangle lawn care solutions,174,5,,25/on-site,27601
3,Woodpecker Deck restoration and construction,174,5,,,27601
4,LawnStarter Lawn Care,174,4,342,10-$39,27601
5,Lemus Landscaping Sod,174,5,28,,27601
6,LawnRise,174,4.5,7,,27601
7,Sanchez Bros Lawn & Landscaping,174,4.5,50,,27601
8,DeSalvo Tree and Landscape,174,4.5,36,,27601
9,Ashburton Lawn Care LLC,174,4.5,50,40-$231,27601
10,Eastern Turf Maintenance Inc.,174,5,2,,27601
11,Season To Season Landscaping & Lawn Care,174,4,121,,27601
12,"House of J’s Lawn Care, LLC",174,5,80,50-$150,27601
13,D&D Lawn Care & Maintenance,174,,,70-$430,27601
14,Harmony Irrigation and Landscaping,174,4.5,20,,27601
15,Green Harbor Land Management,174,4,18,,27601
