,Service,Type,Rating,Hires,Price,Zip Code
0,MARS ONE HEATING AND AIR CONDITIONING,56,5,229,,95814
1,Sunny Appliance Repair,56,4.5,591,70/on-site,95814
2,Central hvac,56,5,3,,95814
3,"Atticman Heating & Air, Insulation",56,5,85,,95814
4,Epic Energy,56,4.5,17,,95814
5,Sac Tech Services,56,4.5,14,55/on-site,95814
6,Bionic Indoor Comfort INC,56,4.5,5,,95814
7,Sunrise Energy Solutions,56,4.5,,,95814
8,Blackwell Home Services,56,5,2,,95814
