,Service,Type,Rating,Hires,Price,Zip Code
0,Exotic Landscapes & Irrigation,226,5,22,,28105
1,Harmony Acres Landscaping,226,5,28,,28105
2,Richmond Lutz,226,5,10,90/consult,28105
3,LTP Property Maintenance LLC,226,5,,,28105
4,Paradise Green Lawn Care & Landscaping,226,5,12,,28105
5,Southern Cut Landscaping,226,4.5,2,,28105
6,"Austin Irrigation & Landscaping, INC",226,5,50,,28105
7,Delta Landscape Services,226,5,74,,28105
8,Gillespie Landscape,226,4.5,95,,28105
9,Surv,226,,,35/on-site,28105
10,Campos Landscaping Inc.,226,5,27,100/on-site,28105
11,Green Tek Landscapes,226,4.5,33,,28105
