,Service,Type,Rating,Hires,Price,Zip Code
0,Stark Moving and Storage,177,5,430,,02903
1,Space Moving and Storage,177,5,232,99/hour,02903
2,Packing Co.,177,5,2,39/hour,02903
3,Christopher A Baldwin,177,5,,10/hour,02903
4,Oscar's Moving Company,177,3.5,3,,02903
