,Service,Type,Rating,Hires,Price,Zip Code
0,Tax Genius,22,5,114,249,96813
1,"Mosaic Consulting & Tax, PC",22,5,134,250,96813
2,Who's Your Tax Man? LLC,22,4.5,211,225,96813
3,"Steve Shapiro, EA",22,4.5,56,179,96813
4,ND Accounting and Tax Services LLC,22,5,13,200,96813
5,Michael Verderosa CPA P.C.,22,5,33,200,96813
6,KW Financial Services LLC,22,5,33,295,96813
7,Tax Max,22,5,14,160,96813
8,Elevated Bookkeeping - Remote Tax and Bookkeeping,22,5,2,169,96813
9,"Benedict George, LL.B, CPA",22,5,18,125,96813
10,Synde Murray,22,5,,175,96813
11,DH Financial,22,5,8,150,96813
12,Nexus Square,22,5,24,225,96813
13,Thomas Hawbaker CPA PLLC,22,5,3,,96813
14,Bourque CPAs + Advisors,22,5,2,400,96813
15,TAXLADY2U LLC,22,5,15,175,96813
16,Hunter Tax and Bookkeeping,22,5,4,100,96813
17,"Sabu Syriac CPA,MBA",22,5,85,350,96813
18,Daleyn Accountancy,22,5,45,370,96813
19,GALACEY ACCOUNTING & BOOKKEEPING,22,5,30,185,96813
20,Ambassadors Financial Services,22,5,2,125,96813
21,"Sunrise Tax and Accounting, LLC",22,5,106,150,96813
22,Top's Noble Tax Services,22,4.5,46,199,96813
23,"Robin L Jordan, CPA, LLC",22,4.5,7,,96813
24,"Michael A. Brunson, CFO",22,5,,175,96813
25,K.A.A. Data Accounting and Tax Services,22,5,,129,96813
26,Purpose & Passion Tax Company,22,5,2,300,96813
27,Dyrect Professional Services LLC,22,5,7,225,96813
28,Tax and Accounting Services Co.,22,5,24,299,96813
29,Larry the Tax Man,22,4.5,155,500,96813
