,Service,Type,Rating,Hires,Price,Zip Code
0,LawnStarter Lawn Care,2,4,939,29,78207
1,Tornado Pest Control LLC,2,5,53,30,78207
2,Lawn Love Lawn Care,2,3.5,242,35,78207
3,ECSA Lawncare,2,5,12,,78207
4,Corrales Lawn Care,2,5,2,32,78207
5,Reyes landscaping,2,5,22,40,78207
6,DC Lawn Care,2,3,9,33,78207
7,Infinity Water Restoration,2,5,5,45,78207
8,Tito's power washing,2,5,,35,78207
9,Michaels_lawnservice,2,5,,,78207
10,Mosqueda Mow and Trim,2,5,2,40,78207
11,Nic’s Lawn Care,2,5,2,,78207
12,Miguel's Lawn & Tree Service,2,4.5,153,45,78207
13,Oswaldo Ordonez,2,5,6,40,78207
14,Custom Lawn care of Texas,2,,,,78207
