,Service,Type,Rating,Hires,Price,Zip Code
0,That Guy Handyman LLC,71,5,100,,84111
1,Craft N House LLC,71,5,106,,84111
2,Kevin Greene,71,5,,,84111
3,Clark Felt,71,5,4,,84111
4,RCIM Enterprises Inc.,71,5,15,,84111
