,Service,Type,Rating,Hires,Price,Zip Code
0,All County Cleaning We service all of Delaware ...,63,4.5,420,,19850
1,Gatewood’s Cleaning Service,63,5,7,,19850
2,Affordable Clean,63,5,5,75,19850
3,"Smith Solutions, LLC",63,5,31,,19850
4,Get Maid Savvy,63,4.5,34,85,19850
5,The Royal Baba Company LLC,63,5,22,100,19850
6,Nationwide Cleaning & Restoration Services Inc,63,5,15,,19850
7,LNS Home Improvements LLC.,63,5,,116,19850
8,TND Cleaning Service,63,4,12,,19850
9,Daiana da Silva,63,5,,128,19850
10,Graphis Ink,63,,,120,19850
11,"ABE Building Services, LLC",63,5,,,19850
12,Hampton-Enterprises of Delaware Inc.,63,4.5,14,,19850
13,DAG Residential And Commercial Services,63,5,8,300,19850
14,Enamored Cleaning,63,5,38,1,19850
15,GM Cleaning Services,63,5,,109,19850
16,System4 of Delaware,63,5,,50,19850
17,Safi Sana Sanitation Service,63,,,,19850
18,Carroll's Cleaning service,63,,,,19850
19,Michelle,63,,,118,19850
20,Peaceful Solutions Housekeeping and Concierge- DC,63,,,150,19850
21,Two and One Cleaners LLC,63,4.5,31,,19850
22,Whitetail Commercial Cleaning LLC,63,5,,,19850
23,WayMoore Commercial Cleaning Company,63,5,,,19850
24,Model Host,63,3,,115,19850
