,Service,Type,Rating,Hires,Price,Zip Code
0,Beautifully Grounded,478,5,3,50/hour,75207
1,Supreme Makeup & Hair Designs,478,5,253,95/hour,75207
2,Faces by Emmy,478,5,151,80/hour,75207
3,Bijin skincare studio,478,5,4,95/hour,75207
4,Makeup Artist Breezo,478,5,20,80/hour,75207
5,Makeup Design By Brittany Tuleja,478,5,2,200/hour,75207
6,JL Beauty,478,5,10,75/hour,75207
7,MaireMakeup,478,5,13,76/hour,75207
8,Glam x Glow beauty,478,5,51,100/hour,75207
9,JussSavvy Beauty,478,4.5,24,,75207
10,ANIE MAKEUP,478,5,38,150/hour,75207
11,Makeup by Ivelina,478,5,115,80/hour,75207
12,Pluïs Belle,478,5,31,60/hour,75207
13,Heart & Soul Artistry,478,5,22,75/hour,75207
14,Artistry Crowning Beauty * Artistry & Aesthetics,478,5,33,80/hour,75207
15,Beauty by Essence,478,5,12,50/hour,75207
16,Bri Soffa Makeup Artistry,478,5,422,125/hour,75207
17,Inspire beauty studio LV,478,5,29,90/hour,75207
18,Hello Beautiful You,478,5,20,50/hour,75207
19,The Makeup Doctor @themakeupdoc,478,5,42,100/hour,75207
20,Desireé Thomas,478,5,15,75/hour,75207
21,BeautyMarkArtistry,478,5,18,150/hour,75207
22,Ovation Beauty LLC,478,5,15,75/hour,75207
23,Lesley loves Lipstick,478,5,55,60/hour,75207
24,Krissy Faces,478,5,23,25/hour,75207
25,Kellie Brand Beauty,478,5,22,100/hour,75207
26,Almaz Does Beauty,478,5,14,,75207
27,Lipstick + Lashes by Monika,478,5,,,75207
28,A.M.P. Bridal and Event Hair & Makeup Artistry,478,5,18,85/hour,75207
29,Keri x Beauty,478,5,8,75/hour,75207
