,Service,Type,Rating,Hires,Price,Zip Code
0,Larry's Plumbing,219,5,105,,95814
1,MyDrainServicePro,219,5,45,165/consult,95814
2,Local drain cleaning specialists llc,219,5,,49/consult,95814
