,Service,Type,Rating,Hires,Price,Zip Code
0,Jennifer Denney,482,5,9,15,64105
1,Killion Lewis-Foot,482,5,13,20,64105
2,Max Levy Music,482,5,15,25,64105
3,Joseph English,482,5,5,22,64105
4,Music Academy of Kansas City,482,5,64,,64105
5,Young Artists Music Academy,482,5,,30,64105
6,Language and Music House,482,4.5,17,27,64105
7,Jimmy Dykes Guitar/Bass/Ukulele Instruction,482,5,42,25,64105
8,Taylor House of Music,482,5,,25,64105
9,Music Studio of Spencer Perkins,482,5,,25,64105
10,Nichole Starr,482,5,7,20,64105
