,Service,Type,Rating,Hires,Price,Zip Code
0,Kevin E. Wood - CapriTaurus Media,433,5,120,75/hour,90013
1,Myers Media,433,5,14,50/hour,90013
2,Beige Cashmere LA,433,4.5,114,40/hour,90013
3,DMF Films,433,5,29,85/hour,90013
4,Mike Mullenhoff,433,5,,55/hour,90013
5,Gloomer Entertainment,433,5,14,80/hour,90013
6,Reel Lyfe Productions,433,5,27,60/hour,90013
7,Magic Film Maker: IAmAnthonyD,433,5,15,65/hour,90013
8,JOCO Media,433,5,51,,90013
9,Almendra Fuentes,433,5,2,75/hour,90013
10,Be Scene Ceremonies,433,5,9,55/hour,90013
11,Mark Terry Photo Video,433,5,85,65/hour,90013
12,Good Take,433,5,19,100/hour,90013
13,Horned Melon Productions,433,5,23,70/hour,90013
14,KBVideo Memories,433,5,116,50/hour,90013
15,Visuals by Zeke Kitchen,433,5,11,60/hour,90013
16,KS Media Production,433,5,4,50/hour,90013
17,Identity Pictures,433,5,9,50/hour,90013
18,Power Couch Productions,433,5,4,30/hour,90013
19,204 Productions,433,5,37,50/hour,90013
20,Bileon Design,433,5,12,40/hour,90013
21,"H29 Arena, Inc",433,5,5,75/hour,90013
22,Dreampilot Films,433,5,13,100/hour,90013
23,Carlos Cortesi Productions,433,5,3,60/hour,90013
24,Salute Brand Media,433,5,,80/hour,90013
25,MforceLA,433,4.5,2,50/hour,90013
26,Wildwood Digital Media,433,5,25,75/hour,90013
27,G&K Media,433,5,20,50/hour,90013
28,Kostic Films LLC,433,5,9,50/hour,90013
29,Shanta N Covington Photography & Video LLC,433,5,16,45/hour,90013
