,Service,Type,Rating,Hires,Price,Zip Code
0,Controlled Comfort Inc.,57,5,63,35/service,89101
1,One Hour Air Conditioning & Heating,57,4.5,10,,89101
2,R & R Heating & Air Inc,57,5,3,80/service,89101
3,Thor Industries,57,4.5,29,79/service,89101
4,AC Captain LLC,57,5,3,50/service,89101
5,Cal Air Cooling & Heating,57,5,2,49/service,89101
6,Frosty Desert heating and cooling,57,5,,45/service,89101
7,AIR DONE RIGHT INC.,57,3.5,,35/service,89101
8,Abraham’s Maintenance & Repairs,57,4.5,4,25/service,89101
9,Larson Air LLC.,57,4.5,17,,89101
10,Air Fix Heating & Cooling,57,5,50,60/service,89101
11,Arctic zone,57,4,,100/service,89101
12,Fast Response Services,57,5,,75/service,89101
