,Service,Type,Rating,Hires,Price,Zip Code
0,Chris Michael Magic - #1 Thumbtack Pro,431,5,439,,21202
1,FACES - Family and Children's Entertainment Ser...,431,5,403,,21202
2,Michael Chamberlin Magic,431,5,208,275,21202
3,🔮 The Magic of Lyra🔮,431,4.5,10,250,21202
4,The Classical Magic of Lawrence Lessner,431,4,29,150,21202
5,Doodles And Arts,431,5,32,100,21202
6,Myklar Productions,431,5,6,200,21202
7,Tim the Magician!,431,5,11,200,21202
8,Magical Entertainer Brent Kessler,431,5,19,500,21202
9,The Amazing Josini,431,5,2,375,21202
10,A Class Act Entertainment,431,4.5,21,175,21202
11,Face Art By Jamie,431,5,387,150,21202
12,Hartlove Entertainment,431,5,15,75,21202
13,Jjonesgraphics,431,5,17,100,21202
14,Callback Comedy Productions,431,5,41,250/hour,21202
15,Faces by Rhea,431,5,111,100,21202
16,Yanira Face Painting / Pintamos Caritas,431,4.5,24,150,21202
17,B.A creating,431,5,,100,21202
18,Party Princess Productions Wilmington,431,4.5,12,185/hour,21202
19,C.J. Love,431,5,109,120/hour,21202
20,Clairvoyant Lady,431,5,135,130/hour,21202
21,Bel Air Batman,431,5,4,150/hour,21202
22,Day Star Magic,431,5,,60/hour,21202
23,Tarot BAE,431,5,17,100/hour,21202
24,Empathic Love 'N Light,431,5,10,111/hour,21202
25,Psychic Meditation Center,431,4.5,93,250/hour,21202
26,Psychic Readings By Athena,431,5,,90/hour,21202
27,Katrina Readings,431,5,72,50/hour,21202
28,Gypsy tea room,431,5,,75/hour,21202
