,Service,Type,Rating,Hires,Price,Zip Code
0,Katie Hemingway Healing,481,5,,,70114
1,Chrissy DeLaere Yoga,481,5,2,,70114
2,Acumen Strategy Coaching,481,5,,65/session,70114
3,BLUE LION KARATE ACADEMY - Personal Training & ...,481,,2,70/session,70114
