,Service,Type,Rating,Hires,Price,Zip Code
0,Messano's Electric,162,5,154,,95814
1,Electrician Call,162,5,85,10/service,95814
2,AVS - Project Solutions,162,4.5,126,,95814
3,NLG Electric,162,5,10,100/service,95814
4,Aristocrat Electric,162,5,2,150/service,95814
5,Arts Essential Services,162,5,25,40/on-site,95814
6,Matthew Laybourn,162,4.5,34,,95814
7,Multi Electric,162,5,6,40/service,95814
