,Service,Type,Rating,Hires,Price,Zip Code
0,Jose Escobar,91,5,330,,35210
1,Duncan Home Services,91,4.5,48,60/on-site,35210
2,Superior Service Electric,91,5,45,79/on-site,35210
3,Hunter Leblanc,91,5,31,,35210
4,Mister Sparky Birmingham,91,4,4,,35210
