,Service,Type,Rating,Hires,Price,Zip Code
0,Macs N PCs,360,5,19,,17101
1,Mac House Calls NYC,360,5,76,100,17101
2,MorTech Computers (Remote Repair & IT Support),360,5,262,60,17101
3,"ACSP Computers, LLC",360,5,6,95,17101
4,theITDGroup LLC,360,5,566,75,17101
5,Abilene Tech Guy,360,5,,,17101
6,CompBro.com - Remote Computer Repair Experts,360,5,182,60,17101
7,New World In-Home Services,360,5,4,60,17101
8,Lion Tech Orlando,360,5,,,17101
9,NYComputer Group,360,4.5,42,,17101
10,That Tech Jeff,360,5,758,69,17101
11,SURYA SHARMA,360,5,44,99,17101
12,Bauman's Computer Solutions,360,4.5,25,,17101
13,CSO - Computer Support Online,360,5,8,75,17101
14,Moonlight System Solutions,360,5,,,17101
15,Precision PC,360,5,2,85,17101
16,"B & L Computer Solutions, LLC",360,5,46,60,17101
17,Terrell Computer Consultant LLC,360,5,88,95,17101
18,Computer solutions now,360,5,2,75,17101
19,"RP Smart Solutions, LLC",360,5,,,17101
20,1 STOP CONNECT - Phone & Computer Shop,360,4.5,2,95,17101
21,Tennessee Heat and Air,360,4.5,29,60,17101
22,Voeller Computing,360,5,14,,17101
23,Computer Repairs & Network Solutions,360,5,97,50,17101
24,Tv/Camera Mounting and More,360,5,61,65,17101
25,SBW Website design and Compute Repair,360,5,19,85,17101
26,ITologist,360,5,2,75,17101
27,ACE Data Recovery Washington,360,5,7,,17101
28,James Rattazzi,360,5,,,17101
29,Dr. George: PC Computer Specialist,360,5,173,65,17101
