,Service,Type,Rating,Hires,Price,Zip Code
0,Gil Correa Personal Training,10,5,38,70/session,90013
1,Harpinder Mann Yoga,10,5,6,,90013
2,"GeT yOur FloW oN, Yoga with Soul",10,5,7,90/session,90013
3,Margaret's Yoga,10,5,6,150/session,90013
4,Mauricio's mindfulness & yoga,10,5,5,75/session,90013
5,Truform Movement,10,5,,90/session,90013
6,Anastasia Trujillo,10,5,11,90/session,90013
7,Yoga With Christina,10,5,29,80/session,90013
8,Y Not Yoga,10,5,,120/session,90013
9,Biomechanic Training and Conditioning by Amrit,10,5,3,80/session,90013
10,"Chloe's Yoga, Ballet, & Personal Training",10,5,,,90013
11,Bespoke Yoga,10,5,26,60/session,90013
12,Stezfit,10,5,13,85/session,90013
13,Yoga with Waldy ☀️,10,5,15,150/session,90013
14,BACH,10,5,113,99/session,90013
15,Yoga with Kyle,10,5,4,108/session,90013
16,Blissful Aura,10,4.5,7,100/session,90013
17,Annie Wild Yoga,10,5,,100/session,90013
18,Joie Yoga with Djenab,10,5,2,150/session,90013
19,Kanthaka,10,4.5,10,55/session,90013
20,Florence Silverstein,10,5,17,70/session,90013
21,"Mindy Krasner - Dancer, Teacher, Choreographer",10,5,30,100/session,90013
22,Lisa Ermel,10,5,,80/session,90013
23,Body & Brain Yoga Tai Chi,10,5,,85/session,90013
24,Flow with Kai,10,5,,,90013
25,Sunshine Yoga,10,5,,150/session,90013
26,Anna Owsian Yoga,10,5,,120/session,90013
27,CYBERYOGA,10,5,,100/session,90013
28,Urban Tactical Academy,10,5,,,90013
29,Adam G Yoga,10,5,3,100/session,90013
