,Service,Type,Rating,Hires,Price,Zip Code
0,Zigman Electric,237,4.5,185,,80202
1,Lrt Electric,237,4.5,8,,80202
2,Applewood Plumbing Heating & Electric,237,4.5,13,,80202
3,Qualis Services,237,5,12,,80202
