,Service,Type,Rating,Hires,Price,Zip Code
0,Residential Screen Repairs Starting at Just $20.,209,5,3,,55404
1,MOUNTAIN Empire,209,4.5,7,,55404
2,Screen Medic,209,5,10,,55404
3,ReScreen,209,5,,,55404
