,Service,Type,Rating,Hires,Price,Zip Code
0,R.E.M. Residential,196,5,,,10007
1,Newport Property Management,196,5,9,,10007
2,RPPM | Properties Managed,196,4.5,19,,10007
3,Boyer Partners LLC,196,5,22,,10007
4,VK Property Management,196,5,,,10007
5,WayFinderPM,196,5,4,150/on-site,10007
6,White Glove Rental Management,196,5,,,10007
7,Solid State Properties LLC,196,,2,,10007
8,D & I Prime,196,5,2,,10007
9,Impact Real Estate Management Inc.,196,5,,,10007
10,WaterStone,196,,,,10007
