,Service,Type,Rating,Hires,Price,Zip Code
0,Kevin A,142,5,12,70/on-site,21401
1,APS,142,5,13,,21401
2,AIVI Global Inc,142,4,11,,21401
3,KRT Solutions Residential Technology Specialist,142,4,3,275/on-site,21401
