,Service,Type,Rating,Hires,Price,Zip Code
0,Wholesome Healing,273,5,,200/session,77002
1,Cyntara’s Healing House,273,5,5,88/session,77002
2,Amber Pollard,273,4.5,3,65/session,77002
3,Stacy Brown Massage,273,5,2,75/session,77002
4,Touched by Annie,273,5,92,85/session,77002
5,WHITE LOTUS SPA ~ Sedrick [THE ALCHEE GROUP LLC],273,5,122,125/session,77002
6,Sherlock Mystics,273,5,29,65/session,77002
7,Mind and Body Solutions,273,5,6,60/session,77002
8,UnMapped Meditation & Wellness,273,5,,,77002
9,Meridian therapy with James,273,5,33,85/session,77002
10,BodyWork fusion,273,5,,75/session,77002
11,Hinkel's Hands,273,5,,65/session,77002
12,Peace at Last Mobile Massage Service,273,5,37,70/session,77002
13,JD Muscle Release,273,4.5,22,80/session,77002
14,SAM,273,5,2,75/session,77002
15,Ethereal Link,273,5,,85/session,77002
16,Ruben Hermosillo,273,4.5,10,,77002
17,"XYZ Life Coach, Board-Cert. & Masters Dgr. / HU-TX",273,,,65/session,77002
18,Letty’s Massage,273,4.5,45,90/session,77002
19,JEFFREY ROBERTS LMT,273,5,,80/session,77002
20,BodyBalanceTherapies.com,273,5,2,95/session,77002
21,Urbanmuse.guru,273,5,67,100/session,77002
22,Unleash Yoga,273,5,2,,77002
23,Chimera Spirit Services and Yoga,273,5,4,75/session,77002
