,Service,Type,Rating,Hires,Price,Zip Code
0,Jayas bookkeeping,18,5,3,40/hour,90013
1,Nexus Square,18,5,24,100/hour,90013
2,"RCP Tax Services, Inc.",18,5,97,,90013
3,Daleyn Accountancy,18,5,45,175/hour,90013
4,"Sabu Syriac CPA,MBA",18,5,85,100/hour,90013
5,K.A.A. Data Accounting and Tax Services,18,5,,85/hour,90013
6,Pacific Tax Advisors,18,5,8,65/hour,90013
7,AYALA BUSINESS SERVICES,18,5,12,55/hour,90013
8,Andrea Alcantar,18,5,27,55/hour,90013
9,THE BUSY BEE BOOKS LLC,18,5,,,90013
10,Esquire Accounting,18,5,,,90013
11,"New Options Business Services, LLC",18,5,2,25/hour,90013
12,TAXLADY2U LLC,18,5,15,55/hour,90013
13,Urrutia & Co. Tax Service,18,5,54,120/hour,90013
14,Credo Bookkeeping,18,5,,55/hour,90013
15,ALTIUS,18,5,2,55/hour,90013
16,Koss Consulting Group,18,5,,,90013
17,"Fidelity Business Consulting, LLC",18,5,,65/hour,90013
18,"QBcure, LLC",18,5,17,75/hour,90013
19,JF Accounting Tax + Insurance,18,5,,750/hour,90013
20,Accounting Solutions LLP,18,5,3,,90013
21,Bayya Tax & Accounting LLC,18,5,2,125/hour,90013
22,Navarro Accounting & Consulting,18,5,3,200/hour,90013
23,GoFigure Bookkeeping Services,18,5,44,85/hour,90013
24,Elena Vassinkevitch Tax Services,18,5,,27/hour,90013
25,"Second Chance Tax & Bookkeeping, Inc",18,,2,200/hour,90013
26,enpresa solutions,18,5,,75/hour,90013
27,Avanessians & Kaufman LLP,18,5,,,90013
28,The DoubleLine || Advisory Services,18,5,,,90013
29,Vikash Jhunjhunwala,18,4.5,22,50/hour,90013
