,Service,Type,Rating,Hires,Price,Zip Code
0,Andy’s Home Service,239,5,151,65,89101
1,Edwin Bush,239,5,31,,89101
2,FixTman LLC (Vegas Top Pro),239,5,267,89,89101
3,"MSG Communications, LLC Las Vegas & California",239,5,49,75,89101
4,EEANDC LLC,239,4.5,21,100,89101
5,Handy Max,239,5,6,90,89101
6,World Wide Lumping and Hauling LLC,239,5,40,120,89101
7,MarZ Move,239,4.5,20,80,89101
8,elevate,239,5,,60,89101
9,Tech Stop Non Stop Las Vegas,239,5,,100,89101
10,TV Solutions LLC,239,5,14,79,89101
11,Mounting Vegas,239,,,,89101
12,Protecht Locksmith and Security | TV Mounting,239,5,9,,89101
13,Kyle Barton,239,,,89,89101
