,Service,Type,Rating,Hires,Price,Zip Code
0,Tax Genius,22,5,114,249,68102
1,"Mosaic Consulting & Tax, PC",22,5,134,250,68102
2,Who's Your Tax Man? LLC,22,4.5,211,225,68102
3,"Steve Shapiro, EA",22,4.5,56,179,68102
4,ND Accounting and Tax Services LLC,22,5,13,200,68102
5,Michael Verderosa CPA P.C.,22,5,33,200,68102
6,KW Financial Services LLC,22,5,33,295,68102
7,Tip Tax Solutions,22,4.5,32,142,68102
8,Tax Max,22,5,14,160,68102
9,"Benedict George, LL.B, CPA",22,5,18,125,68102
10,Elevated Bookkeeping - Remote Tax and Bookkeeping,22,5,2,169,68102
11,Synde Murray,22,5,,175,68102
12,Bourque CPAs + Advisors,22,5,2,400,68102
13,DH Financial,22,5,8,150,68102
14,Nexus Square,22,5,24,225,68102
15,Thomas Hawbaker CPA PLLC,22,5,3,,68102
16,K.A.A. Data Accounting and Tax Services,22,5,,129,68102
17,Hunter Tax and Bookkeeping,22,5,4,100,68102
18,"Sabu Syriac CPA,MBA",22,5,85,350,68102
19,Daleyn Accountancy,22,5,45,370,68102
20,GALACEY ACCOUNTING & BOOKKEEPING,22,5,30,185,68102
21,"Sunrise Tax and Accounting, LLC",22,5,106,150,68102
22,Top's Noble Tax Services,22,4.5,46,199,68102
23,"Robin L Jordan, CPA, LLC",22,4.5,7,,68102
24,"Michael A. Brunson, CFO",22,5,,175,68102
25,Dyrect Professional Services LLC,22,5,7,225,68102
26,Tax and Accounting Services Co.,22,5,24,299,68102
27,Sage Systems Accounting Services,22,5,2,140,68102
28,Larry the Tax Man,22,4.5,155,500,68102
29,Williams Business Solutions,22,5,71,225,68102
