,Service,Type,Rating,Hires,Price,Zip Code
0,Ranked 1 of America's Top DJs / RealDJVybe▪com,23,5,477,350,19103
1,DLG Entertainment,23,5,155,450,19103
2,Big Island Productions,23,5,37,175,19103
3,NickyD Entertainment,23,5,9,700,19103
4,Catherine Stagliano,23,5,56,150,19103
5,THE DJ JOE BENE -Professional DJ Services,23,5,75,400,19103
6,DJ KEVY KEV OF HitJamzDJs,23,5,39,100,19103
7,Premier Sounds,23,5,14,150,19103
8,DJ Greg G (Sound & Lighting),23,5,332,195,19103
9,"Prime 1 Productions, LLC",23,5,503,100,19103
10,NuSpark Party DJ,23,4,,300,19103
11,ACI Muzik L.L.C,23,5,6,,19103
12,DJ sdot,23,5,31,400,19103
13,DJ Chameleon,23,5,,,19103
14,DJ Fanatic (Shawn),23,5,,,19103
15,Party Time & Fun Entertainment,23,5,5,,19103
16,DJ Razor,23,5,12,150,19103
17,DJ AJAXX,23,4.5,18,100,19103
18,Castles In The Sky,23,5,37,,19103
19,Dj mc Brooklyn entertainment,23,4.5,72,100,19103
20,Mosquito Cove Digital Magic Entertainment,23,4.5,4,350,19103
21,DJ GILLATEEN,23,5,,100,19103
22,DJ SUPREME,23,5,,155,19103
23,Tremendous Entertainment,23,4.5,3,,19103
24,DJSL,23,5,,300,19103
25,A Class Act Entertainment,23,4.5,21,,19103
26,RSounds - Mobile DJ's,23,5,29,125,19103
27,Philly Metro Entertainment Group,23,5,19,,19103
28,Crown Disco (The BISHOP),23,,,300,19103
29,MASTA SQUAD SOUND,23,4.5,6,400,19103
