,Service,Type,Rating,Hires,Price,Zip Code
0,Supreme Makeup & Hair Designs,478,5,253,95/hour,62701
1,Faces by Emmy,478,5,151,80/hour,62701
2,Bijin skincare studio,478,5,4,95/hour,62701
3,JL Beauty,478,5,10,75/hour,62701
4,MaireMakeup,478,5,13,76/hour,62701
5,Glam x Glow beauty,478,5,51,100/hour,62701
6,JussSavvy Beauty,478,4.5,24,,62701
7,ANIE MAKEUP,478,5,38,150/hour,62701
8,Makeup Design By Brittany Tuleja,478,5,2,200/hour,62701
9,Makeup by Ivelina,478,5,115,80/hour,62701
10,Pluïs Belle,478,5,31,60/hour,62701
11,Heart & Soul Artistry,478,5,22,75/hour,62701
12,Artistry Crowning Beauty * Artistry & Aesthetics,478,5,33,80/hour,62701
13,Beauty by Essence,478,5,12,50/hour,62701
14,Bri Soffa Makeup Artistry,478,5,422,125/hour,62701
15,Inspire beauty studio LV,478,5,29,90/hour,62701
16,Hello Beautiful You,478,5,20,50/hour,62701
17,The Makeup Doctor @themakeupdoc,478,5,42,100/hour,62701
18,Desireé Thomas,478,5,15,75/hour,62701
19,BeautyMarkArtistry,478,5,18,150/hour,62701
20,Ovation Beauty LLC,478,5,15,75/hour,62701
21,Lesley loves Lipstick,478,5,55,60/hour,62701
22,Krissy Faces,478,5,23,25/hour,62701
23,Almaz Does Beauty,478,5,14,,62701
24,A.M.P. Bridal and Event Hair & Makeup Artistry,478,5,18,85/hour,62701
25,Keri x Beauty,478,5,8,75/hour,62701
26,KISS Of Color Artistry,478,5,3,45/hour,62701
27,The Lipstick Boss,478,5,12,100/hour,62701
28,Lipstick + Lashes by Monika,478,5,,,62701
29,NK Makeup,478,5,104,100/hour,62701
