,Service,Type,Rating,Hires,Price,Zip Code
0,Be4 Fitness,7,5,47,109,55102
1,At Home Fitness,7,5,67,55,55102
2,Execute Training,7,5,8,40,55102
3,ISAAK HAWK COACHING,7,5,52,60,55102
4,Beau Gardner,7,5,142,"1,000",55102
5,TMaura,7,5,,135,55102
6,Frank Puccio,7,5,2,60,55102
7,Adam Wile,7,5,,100,55102
8,Fit Mindset Club,7,5,5,60,55102
9,Nathan P Fitness,7,5,8,75,55102
10,Markstrong Training,7,5,11,50,55102
11,Wave Fitness $270 for 10x60min,7,5,20,27,55102
12,Klasik Fit,7,5,36,,55102
13,Show Off Fitness,7,5,71,55,55102
14,Med Tabar,7,5,,70,55102
15,Kickoff: Daily remote training for $3/day,7,5,,,55102
16,Kanthaka Personal Trainers and Yoga Instructors,7,4.5,52,42,55102
17,Elite Training,7,5,2,60,55102
18,Edify Fitness,7,5,,90,55102
19,sculpted. inside & out.,7,5,,,55102
20,Justin Cayton,7,5,,70,55102
21,Runonheart Personal Training Fitness and Nutrition,7,5,18,65,55102
22,Doug Moore Fitness,7,5,25,75,55102
23,Rising Tide Wellness,7,5,,55,55102
24,Cheng Xiong,7,5,,65,55102
25,Odd Fit LLC,7,5,,50,55102
26,Success Fitness and Training,7,5,10,60,55102
27,Zion Health and Wellness,7,5,298,60,55102
28,RX Fit,7,5,21,100,55102
29,"GIRLS ONLY, 📍LOS ANGELES/ OFFER REMOTE TRAINING",7,5,64,110,55102
