,Service,Type,Rating,Hires,Price,Zip Code
0,Adamagic Magician,381,5,,,68102
1,Psychic Medium Kevin Kas,381,5,40,95/hour,68102
2,Caricatures Unleashed,381,5,,,68102
3,Nebraska Santa,381,5,,90/hour,68102
