,Service,Type,Rating,Hires,Price,Zip Code
0,DJ Chuck Noel,23,5,15,495,04101
1,Color In Sound Agency,23,5,3,,04101
2,JJ's DJ / MC Event Hosting,23,4.5,19,250,04101
3,Dance The Night Away DJ Services,23,5,37,,04101
4,Music Reflections,23,3.5,5,150,04101
