,Service,Type,Rating,Hires,Price,Zip Code
0,Gerlach Photo Co,410,5,283,225,97201
1,Jennifer Bennett Photography,410,5,46,200,97201
2,Brooke Young Photography,410,5,25,,97201
3,Bigio Photography,410,5,18,200,97201
4,Zach Finch Photography,410,5,103,200,97201
5,R.R Photography,410,5,3,80,97201
6,Solid captures,410,5,16,120,97201
7,T. Duvall Photography,410,5,76,200,97201
8,Kenneth Benjamin Reed,410,5,6,200,97201
9,KWP Studio,410,5,5,,97201
10,Hearts Intertwined Productions,410,5,,150,97201
11,Matthew Wolfe Photography,410,5,,160,97201
12,Kewimage,410,5,6,200,97201
13,Smokescreen Media,410,5,35,200,97201
14,Ryan Maher photography,410,5,,158,97201
15,Stive Stanley,410,5,,150,97201
16,McCaw Photography,410,5,,250,97201
17,Simple Shot Photography,410,5,4,100,97201
18,Independent Imagery,410,,,225,97201
19,"Corpus Callosum: Video, Photography & Design",410,,,200,97201
20,Kyle Pope Photography,410,5,,150,97201
21,Joshua Holt,410,5,,,97201
22,Carla Juliett Photography,410,5,,150,97201
23,My Life Now,410,,,260,97201
