,Service,Type,Rating,Hires,Price,Zip Code
0,Tsunami Pressure Washing,202,4.5,19,,35210
1,Southern Pressure Washing & Exteriors LLC,202,5,,,35210
2,Crozier Pressure Washing & Cleaning Service,202,4,15,,35210
3,Central Alabama Pressure Washing,202,4.5,2,,35210
