,Service,Type,Rating,Hires,Price,Zip Code
0,College of Cello,461,5,,90/hour,19901
1,Jennifer Choi,461,5,27,,19901
2,Johnny Mok,461,5,20,75/hour,19901
3,Eddie Pogossian - Cello Lessons,461,5,9,90/hour,19901
4,Rose Music Studio,461,4.5,,45/hour,19901
5,Arlette Cardenes Music Studio,461,5,16,60/hour,19901
6,J Holzen,461,5,,60/hour,19901
7,HelloCello with Claire,461,5,12,110/hour,19901
8,Dr. Jaubert’s Cello Studio,461,5,,75/hour,19901
9,"Peter Lewy, Cello Lessons, Cellist",461,5,3,80/hour,19901
10,Colin Tucker,461,5,6,,19901
11,Isabella P. Cello Lessons (Online/In-Person),461,5,7,70/hour,19901
12,Cello teacher,461,5,,100/hour,19901
13,Juniper Music School,461,5,10,65/hour,19901
14,Musication LLC,461,5,12,80/hour,19901
15,The Music Academy of the Two Rivers,461,5,,50/hour,19901
16,Cello Lessons with Christine,461,5,3,100/hour,19901
17,MaryGrace Bender,461,5,,100/hour,19901
18,JP’s Creativecello Studio,461,5,,80/hour,19901
19,Phoenix Conservatory of Music,461,5,3,55/hour,19901
20,Northwest School of Music - In Person & Virtual,461,5,2,65/hour,19901
21,Music Studio of Daniel Frankhuizen,461,5,8,60/hour,19901
22,Fred Chu Music,461,4,4,55/hour,19901
23,Emily Doveala Music,461,,,60/hour,19901
24,Cello Lessons NYC,461,5,,90/hour,19901
25,Lessons In Your Home,461,5,8,76/hour,19901
26,Lessons In Your Home,461,4.5,107,,19901
27,Joe Goering,461,5,,80/hour,19901
28,Attila Szasz Cello Studio,461,5,5,60/hour,19901
29,Music Academy of Kansas City,461,5,63,59/hour,19901
