,Service,Type,Rating,Hires,Price,Zip Code
0,The Law Office of Colin J. Barreno,19,5,9,360/hour,95112
1,Mounteverest Law,19,5,,299/hour,95112
2,Sances Law,19,4.5,20,360/hour,95112
