,Service,Type,Rating,Hires,Price,Zip Code
0,🔮 Psychic & Tarot 🔮 The Star Whisperer,290,5,68,44,87501
1,Crystal Seed Tarot,290,5,27,30,87501
2,🔮Psychic Sandy🔮 LOVE ❤️ SPECIALIST,290,5,294,35,87501
3,Psychic Medium Erica Clem,290,5,110,27,87501
4,A Way Home/Love and Light Hands on Healing,290,5,129,30,87501
5,Spiritual Psychic Trey Leon,290,5,25,30,87501
6,Tarot Card Reader Angela Lucy,290,4.5,526,37,87501
7,The Soul Coach,290,5,5,22,87501
8,"Spiritual Web Communications, LLC",290,5,3,30,87501
9,The Chakra Oracle,290,5,15,26,87501
10,"Lisa Sutton: counselor, consulting hypnotist",290,5,157,30,87501
11,"Pixye Dust, Reiki Master/Tarot Card Reader",290,5,27,33,87501
12,Soul Timeless Tarot,290,5,29,25,87501
13,Tarot BAE,290,5,17,30,87501
14,Mackenzie Iglesias,290,5,5,33,87501
15,Ms Angelique Luna Intuitive Psychic Coach,290,5,30,30,87501
16,Sync with Divinities,290,5,,25,87501
17,Spiritual Tarot Card Reader/Adviser,290,5,155,35,87501
18,peace by sakari (mobile masseuse),290,5,9,33,87501
19,Natalia's Psychic Studio,290,5,6,35,87501
20,Psychic Medium Christie Scorpiomoon Healing,290,5,153,25,87501
21,Readings by Rebecca,290,5,3,35,87501
22,Psychic Connection Co,290,5,47,25,87501
23,Psychic professor reiki healing room,290,5,,20,87501
24,"Transformation Time With Lilly, L.L.C.",290,5,139,75,87501
25,Sonia Explores,290,5,5,25,87501
26,Scorpio_Sun_and_Moon,290,5,43,33,87501
27,Smileys Tarrot Reading,290,4.5,21,40,87501
28,Jewel Consultancy,290,5,3,35,87501
29,Jewel Monet Energy Interpreter,290,5,,50,87501
