,Service,Type,Rating,Hires,Price,Zip Code
0,APIKA USA,165,4.5,698,,33132
1,"Pick Up Movers LLC Miami,FL",165,4.5,1142,,33132
2,Procopio Finish,165,5,78,,33132
3,247 Moving and Freight Inc,165,5,,,33132
4,Moving,165,5,,,33132
5,Diggs Haul Incorporated,165,,2,,33132
6,Atlantic Group USA,165,4,2,,33132
7,Traust Moving Local & Long Distance,165,,,,33132
