,Service,Type,Rating,Hires,Price,Zip Code
0,"Katie Beth Nutrition, Registered Dietitian",12,5,67,495,72201
1,Cassi Nunes,12,5,164,249,72201
2,Beau Gardner,12,5,142,100,72201
3,Nolan King's Nutrition and Training,12,5,744,199,72201
4,Weightloss For Busy Proffessionals,12,5,,,72201
5,HypertroFit LLC,12,5,185,170,72201
6,The Fitness Rebellion | Nutrition & Health Coach,12,5,4,57,72201
7,Christine Semple Wellness,12,5,14,125,72201
8,Thibert Fitness and Nutrition Coaching,12,5,103,99,72201
9,Dearing_Fitness,12,5,,,72201
10,Miller Fitness LLC,12,5,47,35,72201
11,Elevated Being by Jordan Harold,12,5,3,75,72201
12,Krew Wellness,12,5,15,80,72201
13,Fitbasics by Ana,12,5,19,125,72201
14,Sandler Strength and Fitness,12,5,16,100,72201
15,We Help You Be YOUR BEST @MAD Fitness,12,5,2,99,72201
16,"I.M.D. Fitness, LLC( Impact.Momentum.Destiny )",12,5,24,300,72201
17,BodyWorks byAnn,12,5,12,200,72201
18,Mission Nutrition Therapy by Laila,12,5,11,125,72201
19,Hit Your Goal GUARANTEED w/ Coach P (Remote),12,4.5,121,,72201
20,Strong Pure & Simple,12,5,49,99,72201
21,Dr. Terri Widdick ⭐️,12,5,30,,72201
22,Ultravitality,12,5,39,60,72201
23,Flexible Living Nutrition and Yoga,12,5,9,100,72201
24,Sebsbest LLC.,12,5,3,40,72201
25,Matt K Training,12,5,3,175,72201
26,TMaura,12,5,,85,72201
27,Body Evolution 🍃 💪🏼,12,5,212,170,72201
28,Maxximum Performance,12,5,17,100,72201
29,Nutritional Therapist & Healthy Chef,12,4.5,38,79,72201
