,Service,Type,Rating,Hires,Price,Zip Code
0,F3 Intelligence Corp,345,5,70,250/hour,27601
1,🏆 Detective Chris | Solved It Investigations,345,5,282,250/hour,27601
2,Toltec Investigations,345,5,103,150/hour,27601
3,Intelligence Directive,345,5,,60/hour,27601
4,Online Dating Investigation * Identity * Catfish *,345,5,24,200/hour,27601
5,Redbeard Intelligence & Investigation,345,5,8,250/hour,27601
6,ACOP(Investigations/Security),345,4.5,85,80/hour,27601
7,Certified Security and Investigations,345,5,19,140/hour,27601
8,CX5 Industries,345,5,,,27601
9,"Renfrow Group, Inc.",345,5,3,150/hour,27601
10,TRACCO Consultancy and Investigations,345,5,,90/hour,27601
11,SERAPH Inc.,345,4,201,75/hour,27601
12,Cal State Recovery,345,4,91,65/hour,27601
13,Wessel Forensic Accounting,345,,2,125/hour,27601
14,Green Knight Digital Investigations LLC,345,5,,100/hour,27601
15,BMC ENTERPRISE,345,5,,90/hour,27601
16,Valentis,345,,,,27601
